CHROM	Start	End	File
3	146726629	149043237	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	149043237	150252004	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	150252004	151348730	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	151348730	153256571	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	153256571	154714218	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	154714218	156008700	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	156008700	157312028	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	157312028	159477890	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	159477890	161524504	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	161524504	163253205	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	163253205	165055469	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	165055469	167117429	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	167117429	168580960	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	168580960	170964909	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	170964909	172295731	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	172295731	173477285	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	173477285	175116539	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	175116539	176320287	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	176320287	178107165	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	178107165	179374586	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	179374586	181511166	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	181511166	183769683	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	183769683	185068255	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	185068255	186890344	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	186890344	188856214	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	188856214	190226607	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	190226607	192343814	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	192343814	194059671	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	194059671	194786674	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	194786674	195971408	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	195971408	197075987	CHR3.Imputed.1KG.dose_filtered.vcf.gz
3	197075987	197946622	CHR3.Imputed.1KG.dose_filtered.vcf.gz
4	10240	694715	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	694715	1478711	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	1478711	2842979	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	2842979	3846040	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	3846040	4684116	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	4684116	5502388	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	5502388	6773043	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	6773043	7539692	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	7539692	8152235	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	8152235	9326479	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	9326479	10699152	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	10699152	12323034	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	12323034	14272001	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	14272001	15147446	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	15147446	15927009	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	15927009	17383322	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	17383322	18841874	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	18841874	20544557	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	20544557	22319347	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	22319347	24135529	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	24135529	25609322	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	25609322	27343722	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	27343722	27965868	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	27965868	29762208	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	29762208	30454535	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	30454535	31782981	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	31782981	33172766	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	33172766	35151415	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	35151415	36020436	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	36020436	37255047	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	37255047	38907022	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	38907022	40202609	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	40202609	42213058	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	42213058	43965045	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	43965045	45189157	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	45189157	47411896	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	47411896	48123600	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	48123600	53877433	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	53877433	55429556	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	55429556	56547644	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	56547644	58935008	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	58935008	60741087	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	60741087	62371763	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	62371763	64341001	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	64341001	66600492	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	66600492	68059497	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	68059497	68854765	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	68854765	71049152	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	71049152	72140558	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	72140558	74592390	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	74592390	77130707	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	77130707	79093979	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	79093979	80990297	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	80990297	82125315	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	82125315	83372593	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	83372593	84799656	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	84799656	86930609	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	86930609	87534648	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	87534648	89238028	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	89238028	90231564	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	90231564	91560677	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	91560677	94233299	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	94233299	96182188	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	96182188	97540703	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	97540703	99424067	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	99424067	100678360	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	100678360	103221356	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	103221356	105305294	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	105305294	107501305	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	107501305	108815348	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	108815348	111256567	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	111256567	113870102	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	113870102	115666246	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	115666246	117276929	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	117276929	118479918	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	118479918	119933512	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	119933512	120392684	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	120392684	122657987	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	122657987	124286481	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	124286481	125210862	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	125210862	126480886	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	126480886	127275477	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	127275477	127830293	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	127830293	128996665	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	128996665	130591885	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	130591885	131283821	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	131283821	132954033	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	132954033	134628434	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	134628434	136566407	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	136566407	138541971	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	138541971	139556511	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	139556511	141084631	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	141084631	143443265	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	143443265	146178187	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	146178187	148521873	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	148521873	150683580	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	150683580	152782184	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	152782184	154477641	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	154477641	155056126	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	155056126	157485097	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	157485097	158743718	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	158743718	161058864	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	161058864	161826435	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	161826435	163243679	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	163243679	164478234	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	164478234	165823448	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	165823448	167018858	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	167018858	167852917	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	167852917	169676825	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	169676825	170776510	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	170776510	172558635	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	172558635	174264132	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	174264132	176570716	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	176570716	178991910	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	178991910	180122043	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	180122043	182066807	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	182066807	183371275	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	183371275	184929455	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	184929455	186909090	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	186909090	188472981	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	188472981	189693511	CHR4.Imputed.1KG.dose_filtered.vcf.gz
4	189693511	191043594	CHR4.Imputed.1KG.dose_filtered.vcf.gz
5	11940	982252	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	982252	2132442	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	2132442	3361941	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	3361941	4632110	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	4632110	5973233	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	5973233	7143218	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	7143218	8446336	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	8446336	9718832	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	9718832	11173271	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	11173271	13464832	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	13464832	14757804	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	14757804	16963613	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	16963613	18051592	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	18051592	19917716	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	19917716	22152073	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	22152073	23494324	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	23494324	26184851	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	26184851	26857604	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	26857604	27984513	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	27984513	29714820	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	29714820	31390249	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	31390249	33500180	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	33500180	35048970	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	35048970	36433954	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	36433954	38802410	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	38802410	40287729	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	40287729	41888710	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	41888710	43983499	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	43983499	50163398	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	50163398	52134622	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	52134622	53703044	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	53703044	55417349	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	55417349	56621102	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	56621102	57340073	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	57340073	58524622	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	58524622	60935907	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	60935907	61672995	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	61672995	63218987	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	63218987	63968304	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	63968304	65911286	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	65911286	67850860	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	67850860	71240456	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	71240456	73759326	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	73759326	75798866	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	75798866	77623332	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	77623332	79393144	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	79393144	80481471	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	80481471	82025648	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	82025648	83972689	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	83972689	85767290	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	85767290	87389991	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	87389991	88891530	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	88891530	90422654	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	90422654	91840542	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	91840542	93809984	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	93809984	95963519	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	95963519	97315601	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	97315601	99260992	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	99260992	101578769	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	101578769	103320005	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	103320005	104851483	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	104851483	105893055	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	105893055	107264196	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	107264196	108633934	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	108633934	110821144	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	110821144	111981562	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	111981562	113396285	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	113396285	114830370	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	114830370	115831047	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	115831047	117346213	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	117346213	118608820	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	118608820	119669042	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	119669042	120452166	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	120452166	122556905	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	122556905	123798100	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	123798100	125785649	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	125785649	127344604	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	127344604	129519025	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	129519025	132139649	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	132139649	134777401	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	134777401	136376050	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	136376050	139265072	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	139265072	140645971	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	140645971	142981248	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	142981248	144943354	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	144943354	147181998	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	147181998	148662624	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	148662624	150561298	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	150561298	152867774	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	152867774	153773088	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	153773088	155373505	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	155373505	156628700	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	156628700	158825698	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	158825698	159973944	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	159973944	161482133	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	161482133	162743908	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	162743908	163771582	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	163771582	165642395	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	165642395	166847740	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	166847740	168525318	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	168525318	169505664	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	169505664	171074292	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	171074292	172678327	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	172678327	173642871	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	173642871	175450595	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	175450595	177251507	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	177251507	178413464	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	178413464	179401244	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	179401244	180559933	CHR5.Imputed.1KG.dose_filtered.vcf.gz
5	180559933	180885156	CHR5.Imputed.1KG.dose_filtered.vcf.gz
6	73924	1452362	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	1452362	2458936	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	2458936	3573593	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	3573593	4617817	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	4617817	5791472	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	5791472	6785207	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	6785207	7808936	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	7808936	9020026	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	9020026	10540317	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	10540317	11790816	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	11790816	13209388	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	13209388	14802924	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	14802924	17386405	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	17386405	19207487	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	19207487	21684065	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	21684065	22748307	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	22748307	23936619	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	23936619	24852275	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	24852275	25684587	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	25684587	26791233	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	26791233	28017819	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	28017819	28917608	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	28917608	29737971	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	29737971	30798168	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	30798168	31571218	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	31571218	32682664	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	32682664	33236497	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	33236497	35455756	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	35455756	37572596	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	37572596	39295677	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	39295677	40345115	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	40345115	42038721	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	42038721	43756169	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	43756169	45406563	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	45406563	47311898	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	47311898	48391125	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	48391125	50386145	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	50386145	52210476	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	52210476	53279102	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	53279102	55468270	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	55468270	56105313	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	56105313	57599465	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	57599465	61880512	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	61880512	63552888	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	63552888	65765742	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	65765742	67329215	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	67329215	68849483	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	68849483	69523448	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	69523448	71609510	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	71609510	73450097	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	73450097	75462003	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	75462003	77414881	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	77414881	78957728	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	78957728	80691170	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	80691170	81929222	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	81929222	83127149	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	83127149	85209989	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	85209989	87069500	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	87069500	88822140	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	88822140	89973052	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	89973052	91843196	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	91843196	93428644	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	93428644	94118142	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	94118142	94441175	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	94441175	97093511	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	97093511	97842284	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	97842284	100630146	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	100630146	102636772	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	102636772	103983395	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	103983395	106056733	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	106056733	107450306	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	107450306	108464380	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	108464380	110304247	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	110304247	112345014	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	112345014	114220833	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	114220833	116131396	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	116131396	117672972	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	117672972	118963115	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	118963115	119963278	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	119963278	120512128	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	120512128	121905676	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	121905676	123856181	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	123856181	125424383	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	125424383	127540461	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	127540461	129861031	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	129861031	130935454	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	130935454	132765669	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	132765669	134244243	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	134244243	136224177	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	136224177	137614218	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	137614218	138822629	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	138822629	139845436	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	139845436	142288479	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	142288479	145319810	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	145319810	146665424	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	146665424	148920352	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	148920352	150253404	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	150253404	151912703	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	151912703	153094496	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	153094496	154974120	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	154974120	156763326	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	156763326	158218719	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	158218719	160580497	CHR6.Imputed.1KG.dose_filtered.vcf.gz
6	160580497	162169564	CHR6.Imputed.1KG.dose_filtered.vcf.gz
