CHROM	Start	End	File
6	4617817	5791472	Genotype.vcf.gz
6	5791472	6785207	Genotype.vcf.gz
6	6785207	7808936	Genotype.vcf.gz
6	7808936	9020026	Genotype.vcf.gz
6	9020026	10540317	Genotype.vcf.gz
6	10540317	11790816	Genotype.vcf.gz
6	11790816	13209388	Genotype.vcf.gz
6	13209388	14802924	Genotype.vcf.gz
6	14802924	17386405	Genotype.vcf.gz
6	17386405	19207487	Genotype.vcf.gz
6	19207487	21684065	Genotype.vcf.gz
6	21684065	22748307	Genotype.vcf.gz
6	22748307	23936619	Genotype.vcf.gz
6	23936619	24852275	Genotype.vcf.gz
6	24852275	25684587	Genotype.vcf.gz
6	25684587	26791233	Genotype.vcf.gz
6	26791233	28017819	Genotype.vcf.gz
6	28017819	28917608	Genotype.vcf.gz
6	28917608	29737971	Genotype.vcf.gz
6	29737971	30798168	Genotype.vcf.gz
6	30798168	31571218	Genotype.vcf.gz
6	31571218	32682664	Genotype.vcf.gz
6	32682664	33236497	Genotype.vcf.gz
6	33236497	35455756	Genotype.vcf.gz
6	35455756	37572596	Genotype.vcf.gz
6	37572596	39295677	Genotype.vcf.gz
6	39295677	40345115	Genotype.vcf.gz
6	40345115	42038721	Genotype.vcf.gz
6	42038721	43756169	Genotype.vcf.gz
6	43756169	45406563	Genotype.vcf.gz
6	45406563	47311898	Genotype.vcf.gz
6	47311898	48391125	Genotype.vcf.gz
6	48391125	50386145	Genotype.vcf.gz
6	50386145	52210476	Genotype.vcf.gz
6	52210476	53279102	Genotype.vcf.gz
6	53279102	55468270	Genotype.vcf.gz
6	55468270	56105313	Genotype.vcf.gz
6	56105313	57599465	Genotype.vcf.gz
6	57599465	61880512	Genotype.vcf.gz
6	61880512	63552888	Genotype.vcf.gz
6	63552888	65765742	Genotype.vcf.gz
6	65765742	67329215	Genotype.vcf.gz
6	67329215	68849483	Genotype.vcf.gz
6	68849483	69523448	Genotype.vcf.gz
6	69523448	71609510	Genotype.vcf.gz
6	71609510	73450097	Genotype.vcf.gz
6	73450097	75462003	Genotype.vcf.gz
6	75462003	77414881	Genotype.vcf.gz
6	77414881	78957728	Genotype.vcf.gz
6	78957728	80691170	Genotype.vcf.gz
6	80691170	81929222	Genotype.vcf.gz
6	81929222	83127149	Genotype.vcf.gz
6	83127149	85209989	Genotype.vcf.gz
6	85209989	87069500	Genotype.vcf.gz
6	87069500	88822140	Genotype.vcf.gz
6	88822140	89973052	Genotype.vcf.gz
6	89973052	91843196	Genotype.vcf.gz
6	91843196	93428644	Genotype.vcf.gz
6	93428644	94118142	Genotype.vcf.gz
6	94118142	94441175	Genotype.vcf.gz
6	94441175	97093511	Genotype.vcf.gz
6	97093511	97842284	Genotype.vcf.gz
6	97842284	100630146	Genotype.vcf.gz
6	100630146	102636772	Genotype.vcf.gz
6	102636772	103983395	Genotype.vcf.gz
6	103983395	106056733	Genotype.vcf.gz
6	106056733	107450306	Genotype.vcf.gz
6	107450306	108464380	Genotype.vcf.gz
6	108464380	110304247	Genotype.vcf.gz
6	110304247	112345014	Genotype.vcf.gz
6	112345014	114220833	Genotype.vcf.gz
6	114220833	116131396	Genotype.vcf.gz
6	116131396	117672972	Genotype.vcf.gz
6	117672972	118963115	Genotype.vcf.gz
6	118963115	119963278	Genotype.vcf.gz
6	119963278	120512128	Genotype.vcf.gz
6	120512128	121905676	Genotype.vcf.gz
6	121905676	123856181	Genotype.vcf.gz
6	123856181	125424383	Genotype.vcf.gz
6	125424383	127540461	Genotype.vcf.gz
6	127540461	129861031	Genotype.vcf.gz
6	129861031	130935454	Genotype.vcf.gz
6	130935454	132765669	Genotype.vcf.gz
6	132765669	134244243	Genotype.vcf.gz
6	134244243	136224177	Genotype.vcf.gz
6	136224177	137614218	Genotype.vcf.gz
6	137614218	138822629	Genotype.vcf.gz
6	138822629	139845436	Genotype.vcf.gz
6	139845436	142288479	Genotype.vcf.gz
6	142288479	145319810	Genotype.vcf.gz
6	145319810	146665424	Genotype.vcf.gz
6	146665424	148920352	Genotype.vcf.gz
6	148920352	150253404	Genotype.vcf.gz
6	150253404	151912703	Genotype.vcf.gz
6	151912703	153094496	Genotype.vcf.gz
6	153094496	154974120	Genotype.vcf.gz
6	154974120	156763326	Genotype.vcf.gz
6	156763326	158218719	Genotype.vcf.gz
6	158218719	160580497	Genotype.vcf.gz
6	160580497	162169564	Genotype.vcf.gz
6	162169564	162931203	Genotype.vcf.gz
6	162931203	164383521	Genotype.vcf.gz
6	164383521	165586864	Genotype.vcf.gz
6	165586864	167024733	Genotype.vcf.gz
6	167024733	168042835	Genotype.vcf.gz
6	168042835	169382050	Genotype.vcf.gz
6	169382050	170330173	Genotype.vcf.gz
6	170330173	171051270	Genotype.vcf.gz
7	16161	972752	Genotype.vcf.gz
7	972752	1353067	Genotype.vcf.gz
7	1353067	2062398	Genotype.vcf.gz
7	2062398	2772227	Genotype.vcf.gz
7	2772227	4573428	Genotype.vcf.gz
7	4573428	5416232	Genotype.vcf.gz
7	5416232	5854526	Genotype.vcf.gz
7	5854526	6573857	Genotype.vcf.gz
7	6573857	7808752	Genotype.vcf.gz
7	7808752	9123423	Genotype.vcf.gz
7	9123423	9987499	Genotype.vcf.gz
7	9987499	11299198	Genotype.vcf.gz
7	11299198	12635461	Genotype.vcf.gz
7	12635461	13884202	Genotype.vcf.gz
7	13884202	15143657	Genotype.vcf.gz
7	15143657	16902069	Genotype.vcf.gz
7	16902069	19481547	Genotype.vcf.gz
7	19481547	20124908	Genotype.vcf.gz
7	20124908	22507629	Genotype.vcf.gz
7	22507629	23471442	Genotype.vcf.gz
7	23471442	25077259	Genotype.vcf.gz
7	25077259	25909555	Genotype.vcf.gz
7	25909555	28360309	Genotype.vcf.gz
7	28360309	31137289	Genotype.vcf.gz
7	31137289	33555768	Genotype.vcf.gz
7	33555768	36213538	Genotype.vcf.gz
7	36213538	37555184	Genotype.vcf.gz
7	37555184	38966703	Genotype.vcf.gz
7	38966703	39862670	Genotype.vcf.gz
7	39862670	42001811	Genotype.vcf.gz
7	42001811	43159074	Genotype.vcf.gz
7	43159074	44763828	Genotype.vcf.gz
7	44763828	45952922	Genotype.vcf.gz
7	45952922	46986720	Genotype.vcf.gz
7	46986720	49212278	Genotype.vcf.gz
7	49212278	51675322	Genotype.vcf.gz
7	51675322	53176312	Genotype.vcf.gz
7	53176312	54222976	Genotype.vcf.gz
7	54222976	55691584	Genotype.vcf.gz
7	55691584	57382638	Genotype.vcf.gz
7	57382638	63307359	Genotype.vcf.gz
7	63307359	63641125	Genotype.vcf.gz
7	63641125	65689809	Genotype.vcf.gz
7	65689809	68234074	Genotype.vcf.gz
7	68234074	69085364	Genotype.vcf.gz
7	69085364	71874885	Genotype.vcf.gz
7	71874885	73334602	Genotype.vcf.gz
7	73334602	76458564	Genotype.vcf.gz
7	76458564	78093859	Genotype.vcf.gz
7	78093859	79888069	Genotype.vcf.gz
7	79888069	82022686	Genotype.vcf.gz
7	82022686	83801203	Genotype.vcf.gz
7	83801203	85572182	Genotype.vcf.gz
7	85572182	87825004	Genotype.vcf.gz
7	87825004	90661784	Genotype.vcf.gz
7	90661784	92493752	Genotype.vcf.gz
7	92493752	93966601	Genotype.vcf.gz
7	93966601	96073508	Genotype.vcf.gz
7	96073508	97099570	Genotype.vcf.gz
7	97099570	98715474	Genotype.vcf.gz
7	98715474	100196651	Genotype.vcf.gz
7	100196651	101199253	Genotype.vcf.gz
7	101199253	103197510	Genotype.vcf.gz
7	103197510	104159525	Genotype.vcf.gz
7	104159525	105682905	Genotype.vcf.gz
7	105682905	107780178	Genotype.vcf.gz
7	107780178	109647594	Genotype.vcf.gz
7	109647594	112618684	Genotype.vcf.gz
7	112618684	113712387	Genotype.vcf.gz
7	113712387	116780178	Genotype.vcf.gz
7	116780178	118351581	Genotype.vcf.gz
7	118351581	121045273	Genotype.vcf.gz
7	121045273	121933630	Genotype.vcf.gz
7	121933630	124156805	Genotype.vcf.gz
7	124156805	124167552	Genotype.vcf.gz
7	124167552	126519170	Genotype.vcf.gz
7	126519170	126869221	Genotype.vcf.gz
7	126869221	128778386	Genotype.vcf.gz
7	128778386	130422414	Genotype.vcf.gz
7	130422414	132805848	Genotype.vcf.gz
7	132805848	134307596	Genotype.vcf.gz
7	134307596	135591083	Genotype.vcf.gz
7	135591083	136876562	Genotype.vcf.gz
7	136876562	138744679	Genotype.vcf.gz
7	138744679	139933177	Genotype.vcf.gz
7	139933177	140235210	Genotype.vcf.gz
7	140235210	141226557	Genotype.vcf.gz
7	141226557	142656310	Genotype.vcf.gz
7	142656310	144968289	Genotype.vcf.gz
7	144968289	146427960	Genotype.vcf.gz
7	146427960	147815318	Genotype.vcf.gz
7	147815318	149840658	Genotype.vcf.gz
7	149840658	150711505	Genotype.vcf.gz
7	150711505	152249806	Genotype.vcf.gz
7	152249806	153674019	Genotype.vcf.gz
7	153674019	154964730	Genotype.vcf.gz
7	154964730	156065250	Genotype.vcf.gz
7	156065250	157634597	Genotype.vcf.gz
7	157634597	159128575	Genotype.vcf.gz
8	10422	1044217	Genotype.vcf.gz
8	1044217	1163245	Genotype.vcf.gz
8	1163245	2042942	Genotype.vcf.gz
8	2042942	2573279	Genotype.vcf.gz
8	2573279	3392926	Genotype.vcf.gz
8	3392926	3783017	Genotype.vcf.gz
8	3783017	4480476	Genotype.vcf.gz
8	4480476	5146927	Genotype.vcf.gz
8	5146927	6142797	Genotype.vcf.gz
8	6142797	7153079	Genotype.vcf.gz
8	7153079	9154694	Genotype.vcf.gz
8	9154694	9640787	Genotype.vcf.gz
8	9640787	10463197	Genotype.vcf.gz
8	10463197	11278998	Genotype.vcf.gz
8	11278998	13491775	Genotype.vcf.gz
8	13491775	13944992	Genotype.vcf.gz
8	13944992	15991660	Genotype.vcf.gz
8	15991660	17387876	Genotype.vcf.gz
8	17387876	17836399	Genotype.vcf.gz
8	17836399	19492840	Genotype.vcf.gz
8	19492840	20060856	Genotype.vcf.gz
8	20060856	21661737	Genotype.vcf.gz
8	21661737	22897057	Genotype.vcf.gz
8	22897057	24674718	Genotype.vcf.gz
8	24674718	25483454	Genotype.vcf.gz
8	25483454	26682525	Genotype.vcf.gz
8	26682525	28162392	Genotype.vcf.gz
8	28162392	29327896	Genotype.vcf.gz
8	29327896	31133729	Genotype.vcf.gz
8	31133729	31548360	Genotype.vcf.gz
8	31548360	32977218	Genotype.vcf.gz
8	32977218	35317232	Genotype.vcf.gz
8	35317232	37379389	Genotype.vcf.gz
8	37379389	38938806	Genotype.vcf.gz
8	38938806	40703337	Genotype.vcf.gz
8	40703337	41721454	Genotype.vcf.gz
8	41721454	42773823	Genotype.vcf.gz
8	42773823	46841315	Genotype.vcf.gz
8	46841315	50082470	Genotype.vcf.gz
8	50082470	53302930	Genotype.vcf.gz
8	53302930	54418044	Genotype.vcf.gz
8	54418044	55945581	Genotype.vcf.gz
8	55945581	56956383	Genotype.vcf.gz
8	56956383	59068651	Genotype.vcf.gz
8	59068651	59728100	Genotype.vcf.gz
8	59728100	62329099	Genotype.vcf.gz
8	62329099	63349306	Genotype.vcf.gz
8	63349306	65232872	Genotype.vcf.gz
8	65232872	66489090	Genotype.vcf.gz
8	66489090	69863057	Genotype.vcf.gz
8	69863057	70867979	Genotype.vcf.gz
8	70867979	72289454	Genotype.vcf.gz
8	72289454	73817199	Genotype.vcf.gz
8	73817199	75445064	Genotype.vcf.gz
8	75445064	76456542	Genotype.vcf.gz
8	76456542	79132861	Genotype.vcf.gz
8	79132861	81956395	Genotype.vcf.gz
8	81956395	82693739	Genotype.vcf.gz
8	82693739	84225589	Genotype.vcf.gz
8	84225589	85955619	Genotype.vcf.gz
8	85955619	87411709	Genotype.vcf.gz
8	87411709	89085481	Genotype.vcf.gz
8	89085481	90638162	Genotype.vcf.gz
8	90638162	93554386	Genotype.vcf.gz
8	93554386	95005527	Genotype.vcf.gz
8	95005527	96534806	Genotype.vcf.gz
8	96534806	99401581	Genotype.vcf.gz
8	99401581	101620958	Genotype.vcf.gz
8	101620958	104123306	Genotype.vcf.gz
8	104123306	104988752	Genotype.vcf.gz
8	104988752	107410754	Genotype.vcf.gz
8	107410754	108648177	Genotype.vcf.gz
8	108648177	109248173	Genotype.vcf.gz
8	109248173	110484314	Genotype.vcf.gz
8	110484314	111850847	Genotype.vcf.gz
8	111850847	113064320	Genotype.vcf.gz
8	113064320	116096495	Genotype.vcf.gz
8	116096495	119685457	Genotype.vcf.gz
8	119685457	121201700	Genotype.vcf.gz
8	121201700	124861459	Genotype.vcf.gz
8	124861459	125683719	Genotype.vcf.gz
8	125683719	126410917	Genotype.vcf.gz
8	126410917	128659111	Genotype.vcf.gz
8	128659111	130381139	Genotype.vcf.gz
8	130381139	131639625	Genotype.vcf.gz
8	131639625	133351144	Genotype.vcf.gz
8	133351144	134570001	Genotype.vcf.gz
8	134570001	136035605	Genotype.vcf.gz
8	136035605	137524151	Genotype.vcf.gz
8	137524151	139254830	Genotype.vcf.gz
8	139254830	140725643	Genotype.vcf.gz
8	140725643	143044914	Genotype.vcf.gz
8	143044914	144236881	Genotype.vcf.gz
8	144236881	146303867	Genotype.vcf.gz
9	10023	1079707	Genotype.vcf.gz
9	1079707	1916877	Genotype.vcf.gz
9	1916877	3190064	Genotype.vcf.gz
9	3190064	4495328	Genotype.vcf.gz
9	4495328	4884926	Genotype.vcf.gz
9	4884926	6557589	Genotype.vcf.gz
9	6557589	7154923	Genotype.vcf.gz
9	7154923	8456299	Genotype.vcf.gz
9	8456299	9166403	Genotype.vcf.gz
9	9166403	10879253	Genotype.vcf.gz
9	10879253	12276489	Genotype.vcf.gz
9	12276489	14836363	Genotype.vcf.gz
9	14836363	16659655	Genotype.vcf.gz
9	16659655	18661051	Genotype.vcf.gz
9	18661051	20463534	Genotype.vcf.gz
9	20463534	22206559	Genotype.vcf.gz
9	22206559	24158518	Genotype.vcf.gz
9	24158518	25330810	Genotype.vcf.gz
9	25330810	26111757	Genotype.vcf.gz
9	26111757	28224283	Genotype.vcf.gz
9	28224283	28811584	Genotype.vcf.gz
9	28811584	30387392	Genotype.vcf.gz
9	30387392	31310383	Genotype.vcf.gz
9	31310383	32019368	Genotype.vcf.gz
9	32019368	33578334	Genotype.vcf.gz
9	33578334	34642243	Genotype.vcf.gz
9	34642243	36743283	Genotype.vcf.gz
9	36743283	38641599	Genotype.vcf.gz
9	38641599	65472190	Genotype.vcf.gz
9	65472190	72512711	Genotype.vcf.gz
9	72512711	72753755	Genotype.vcf.gz
9	72753755	74253040	Genotype.vcf.gz
9	74253040	76203946	Genotype.vcf.gz
9	76203946	76973081	Genotype.vcf.gz
9	76973081	78900183	Genotype.vcf.gz
9	78900183	79471208	Genotype.vcf.gz
9	79471208	81079055	Genotype.vcf.gz
9	81079055	82590928	Genotype.vcf.gz
9	82590928	84211233	Genotype.vcf.gz
9	84211233	85440801	Genotype.vcf.gz
9	85440801	86938196	Genotype.vcf.gz
9	86938196	88109333	Genotype.vcf.gz
9	88109333	88590417	Genotype.vcf.gz
9	88590417	90136246	Genotype.vcf.gz
9	90136246	92528698	Genotype.vcf.gz
9	92528698	94167203	Genotype.vcf.gz
9	94167203	96671698	Genotype.vcf.gz
9	96671698	98922040	Genotype.vcf.gz
9	98922040	101592859	Genotype.vcf.gz
9	101592859	104624437	Genotype.vcf.gz
9	104624437	105967976	Genotype.vcf.gz
9	105967976	107581749	Genotype.vcf.gz
9	107581749	109298754	Genotype.vcf.gz
9	109298754	110695062	Genotype.vcf.gz
9	110695062	112778024	Genotype.vcf.gz
9	112778024	114831082	Genotype.vcf.gz
9	114831082	115693145	Genotype.vcf.gz
9	115693145	117019801	Genotype.vcf.gz
9	117019801	117921960	Genotype.vcf.gz
9	117921960	121321537	Genotype.vcf.gz
9	121321537	122260297	Genotype.vcf.gz
9	122260297	124871322	Genotype.vcf.gz
9	124871322	126971887	Genotype.vcf.gz
9	126971887	129059665	Genotype.vcf.gz
9	129059665	130055510	Genotype.vcf.gz
9	130055510	132165470	Genotype.vcf.gz
9	132165470	133223217	Genotype.vcf.gz
9	133223217	134127888	Genotype.vcf.gz
9	134127888	135298842	Genotype.vcf.gz
9	135298842	137041122	Genotype.vcf.gz
9	137041122	137589364	Genotype.vcf.gz
9	137589364	138938978	Genotype.vcf.gz
9	138938978	139500342	Genotype.vcf.gz
9	139500342	141144796	Genotype.vcf.gz
10	60523	751339	Genotype.vcf.gz
10	751339	1523544	Genotype.vcf.gz
10	1523544	2254500	Genotype.vcf.gz
10	2254500	3352699	Genotype.vcf.gz
10	3352699	4572274	Genotype.vcf.gz
10	4572274	5983762	Genotype.vcf.gz
10	5983762	7171484	Genotype.vcf.gz
10	7171484	8774665	Genotype.vcf.gz
10	8774665	10249396	Genotype.vcf.gz
10	10249396	12586797	Genotype.vcf.gz
10	12586797	13321600	Genotype.vcf.gz
10	13321600	15026068	Genotype.vcf.gz
10	15026068	16551767	Genotype.vcf.gz
10	16551767	18537267	Genotype.vcf.gz
10	18537267	19716878	Genotype.vcf.gz
10	19716878	22772283	Genotype.vcf.gz
10	22772283	23175132	Genotype.vcf.gz
10	23175132	25578596	Genotype.vcf.gz
10	25578596	26888684	Genotype.vcf.gz
10	26888684	29323236	Genotype.vcf.gz
10	29323236	29783692	Genotype.vcf.gz
10	29783692	30458838	Genotype.vcf.gz
10	30458838	31907519	Genotype.vcf.gz
10	31907519	33707968	Genotype.vcf.gz
10	33707968	35109355	Genotype.vcf.gz
10	35109355	36572508	Genotype.vcf.gz
10	36572508	37790029	Genotype.vcf.gz
10	37790029	42372579	Genotype.vcf.gz
10	42372579	43894771	Genotype.vcf.gz
10	43894771	44730075	Genotype.vcf.gz
10	44730075	48760450	Genotype.vcf.gz
10	48760450	50840915	Genotype.vcf.gz
10	50840915	53616629	Genotype.vcf.gz
10	53616629	55103572	Genotype.vcf.gz
10	55103572	57031140	Genotype.vcf.gz
10	57031140	57662146	Genotype.vcf.gz
10	57662146	58959528	Genotype.vcf.gz
10	58959528	60289987	Genotype.vcf.gz
10	60289987	61891409	Genotype.vcf.gz
10	61891409	62659679	Genotype.vcf.gz
10	62659679	63341695	Genotype.vcf.gz
10	63341695	65794114	Genotype.vcf.gz
10	65794114	67549615	Genotype.vcf.gz
10	67549615	69900148	Genotype.vcf.gz
10	69900148	70195991	Genotype.vcf.gz
10	70195991	72220850	Genotype.vcf.gz
10	72220850	73508512	Genotype.vcf.gz
10	73508512	75422550	Genotype.vcf.gz
10	75422550	78706814	Genotype.vcf.gz
10	78706814	80876749	Genotype.vcf.gz
10	80876749	82414679	Genotype.vcf.gz
10	82414679	84383745	Genotype.vcf.gz
10	84383745	85458703	Genotype.vcf.gz
10	85458703	87937577	Genotype.vcf.gz
10	87937577	89127064	Genotype.vcf.gz
10	89127064	91013381	Genotype.vcf.gz
10	91013381	92006581	Genotype.vcf.gz
10	92006581	93335047	Genotype.vcf.gz
10	93335047	95396368	Genotype.vcf.gz
10	95396368	96221243	Genotype.vcf.gz
10	96221243	97822357	Genotype.vcf.gz
10	97822357	100241302	Genotype.vcf.gz
10	100241302	100668400	Genotype.vcf.gz
10	100668400	102949239	Genotype.vcf.gz
10	102949239	104380410	Genotype.vcf.gz
10	104380410	106695048	Genotype.vcf.gz
10	106695048	108726686	Genotype.vcf.gz
10	108726686	110317705	Genotype.vcf.gz
10	110317705	112561493	Genotype.vcf.gz
10	112561493	115328432	Genotype.vcf.gz
10	115328432	116421406	Genotype.vcf.gz
10	116421406	119523934	Genotype.vcf.gz
10	119523934	120591353	Genotype.vcf.gz
10	120591353	122407323	Genotype.vcf.gz
10	122407323	123231465	Genotype.vcf.gz
10	123231465	123900545	Genotype.vcf.gz
10	123900545	125869346	Genotype.vcf.gz
10	125869346	128001098	Genotype.vcf.gz
10	128001098	129154362	Genotype.vcf.gz
10	129154362	130844284	Genotype.vcf.gz
10	130844284	131741327	Genotype.vcf.gz
10	131741327	132580245	Genotype.vcf.gz
10	132580245	134336329	Genotype.vcf.gz
10	134336329	134494673	Genotype.vcf.gz
10	134494673	135523865	Genotype.vcf.gz
11	70855	1213590	Genotype.vcf.gz
11	1213590	3665481	Genotype.vcf.gz
11	3665481	4746709	Genotype.vcf.gz
11	4746709	6322869	Genotype.vcf.gz
11	6322869	7436701	Genotype.vcf.gz
11	7436701	8333274	Genotype.vcf.gz
11	8333274	9087317	Genotype.vcf.gz
11	9087317	10952027	Genotype.vcf.gz
11	10952027	12564229	Genotype.vcf.gz
11	12564229	13373124	Genotype.vcf.gz
11	13373124	15742552	Genotype.vcf.gz
11	15742552	17578402	Genotype.vcf.gz
11	17578402	19569535	Genotype.vcf.gz
11	19569535	21017138	Genotype.vcf.gz
11	21017138	22374142	Genotype.vcf.gz
11	22374142	24088517	Genotype.vcf.gz
11	24088517	26045753	Genotype.vcf.gz
11	26045753	27020461	Genotype.vcf.gz
11	27020461	28481593	Genotype.vcf.gz
11	28481593	30141357	Genotype.vcf.gz
11	30141357	32276901	Genotype.vcf.gz
11	32276901	33958739	Genotype.vcf.gz
11	33958739	35502605	Genotype.vcf.gz
11	35502605	37116815	Genotype.vcf.gz
11	37116815	39382003	Genotype.vcf.gz
11	39382003	42310003	Genotype.vcf.gz
11	42310003	44693799	Genotype.vcf.gz
11	44693799	47006137	Genotype.vcf.gz
11	47006137	49866050	Genotype.vcf.gz
11	49866050	54695473	Genotype.vcf.gz
11	54695473	55082657	Genotype.vcf.gz
11	55082657	58457495	Genotype.vcf.gz
11	58457495	58780549	Genotype.vcf.gz
11	58780549	62223771	Genotype.vcf.gz
11	62223771	63804569	Genotype.vcf.gz
11	63804569	65898631	Genotype.vcf.gz
11	65898631	68005825	Genotype.vcf.gz
11	68005825	69516130	Genotype.vcf.gz
11	69516130	70926292	Genotype.vcf.gz
11	70926292	72286017	Genotype.vcf.gz
11	72286017	74412351	Genotype.vcf.gz
11	74412351	76797209	Genotype.vcf.gz
11	76797209	78355058	Genotype.vcf.gz
11	78355058	80722373	Genotype.vcf.gz
11	80722373	81266712	Genotype.vcf.gz
11	81266712	84381272	Genotype.vcf.gz
11	84381272	86619301	Genotype.vcf.gz
11	86619301	87430235	Genotype.vcf.gz
11	87430235	89208936	Genotype.vcf.gz
11	89208936	90966490	Genotype.vcf.gz
11	90966490	92077144	Genotype.vcf.gz
11	92077144	93276157	Genotype.vcf.gz
11	93276157	94242260	Genotype.vcf.gz
11	94242260	95726041	Genotype.vcf.gz
11	95726041	97057058	Genotype.vcf.gz
11	97057058	98705065	Genotype.vcf.gz
11	98705065	100417169	Genotype.vcf.gz
11	100417169	101331121	Genotype.vcf.gz
11	101331121	103959636	Genotype.vcf.gz
11	103959636	104873284	Genotype.vcf.gz
11	104873284	106520894	Genotype.vcf.gz
11	106520894	107844200	Genotype.vcf.gz
11	107844200	108437037	Genotype.vcf.gz
11	108437037	109866116	Genotype.vcf.gz
11	109866116	111114397	Genotype.vcf.gz
11	111114397	112459488	Genotype.vcf.gz
11	112459488	114257728	Genotype.vcf.gz
11	114257728	114830666	Genotype.vcf.gz
11	114830666	116383348	Genotype.vcf.gz
11	116383348	117747110	Genotype.vcf.gz
11	117747110	119215476	Genotype.vcf.gz
11	119215476	120766806	Genotype.vcf.gz
11	120766806	121175943	Genotype.vcf.gz
11	121175943	122591910	Genotype.vcf.gz
11	122591910	123500117	Genotype.vcf.gz
11	123500117	124495528	Genotype.vcf.gz
11	124495528	126311320	Genotype.vcf.gz
11	126311320	127316679	Genotype.vcf.gz
11	127316679	128188537	Genotype.vcf.gz
11	128188537	130342575	Genotype.vcf.gz
11	130342575	131074612	Genotype.vcf.gz
11	131074612	133000046	Genotype.vcf.gz
11	133000046	134205993	Genotype.vcf.gz
11	134205993	134946452	Genotype.vcf.gz
12	61107	1080331	Genotype.vcf.gz
12	1080331	2544786	Genotype.vcf.gz
12	2544786	3677037	Genotype.vcf.gz
12	3677037	4417679	Genotype.vcf.gz
12	4417679	5321472	Genotype.vcf.gz
12	5321472	6419753	Genotype.vcf.gz
12	6419753	8377536	Genotype.vcf.gz
12	8377536	9031395	Genotype.vcf.gz
12	9031395	10481534	Genotype.vcf.gz
12	10481534	11754846	Genotype.vcf.gz
12	11754846	12733528	Genotype.vcf.gz
12	12733528	15241484	Genotype.vcf.gz
12	15241484	16310460	Genotype.vcf.gz
12	16310460	18087873	Genotype.vcf.gz
12	18087873	20863943	Genotype.vcf.gz
12	20863943	23820634	Genotype.vcf.gz
12	23820634	25371083	Genotype.vcf.gz
12	25371083	27799773	Genotype.vcf.gz
12	27799773	29651255	Genotype.vcf.gz
12	29651255	30512406	Genotype.vcf.gz
12	30512406	32165592	Genotype.vcf.gz
12	32165592	33076989	Genotype.vcf.gz
12	33076989	37856717	Genotype.vcf.gz
12	37856717	39227169	Genotype.vcf.gz
12	39227169	40816185	Genotype.vcf.gz
12	40816185	41658586	Genotype.vcf.gz
12	41658586	43984474	Genotype.vcf.gz
12	43984474	46024229	Genotype.vcf.gz
12	46024229	47714793	Genotype.vcf.gz
12	47714793	49001866	Genotype.vcf.gz
12	49001866	51776494	Genotype.vcf.gz
12	51776494	53039004	Genotype.vcf.gz
12	53039004	54778823	Genotype.vcf.gz
12	54778823	55665837	Genotype.vcf.gz
12	55665837	57548860	Genotype.vcf.gz
12	57548860	59308666	Genotype.vcf.gz
12	59308666	61123729	Genotype.vcf.gz
12	61123729	64032461	Genotype.vcf.gz
12	64032461	65559695	Genotype.vcf.gz
12	65559695	67181144	Genotype.vcf.gz
12	67181144	67909729	Genotype.vcf.gz
12	67909729	69826542	Genotype.vcf.gz
12	69826542	70957987	Genotype.vcf.gz
12	70957987	72645075	Genotype.vcf.gz
12	72645075	73818454	Genotype.vcf.gz
12	73818454	76511314	Genotype.vcf.gz
12	76511314	78570570	Genotype.vcf.gz
12	78570570	80448150	Genotype.vcf.gz
12	80448150	81467767	Genotype.vcf.gz
12	81467767	83502666	Genotype.vcf.gz
12	83502666	84303844	Genotype.vcf.gz
12	84303844	85990426	Genotype.vcf.gz
12	85990426	89682122	Genotype.vcf.gz
12	89682122	92066155	Genotype.vcf.gz
12	92066155	94514567	Genotype.vcf.gz
12	94514567	96020785	Genotype.vcf.gz
12	96020785	97108839	Genotype.vcf.gz
12	97108839	99305987	Genotype.vcf.gz
12	99305987	101447641	Genotype.vcf.gz
12	101447641	101862690	Genotype.vcf.gz
12	101862690	102964986	Genotype.vcf.gz
12	102964986	104848696	Genotype.vcf.gz
12	104848696	106436213	Genotype.vcf.gz
12	106436213	106958748	Genotype.vcf.gz
12	106958748	109025901	Genotype.vcf.gz
12	109025901	110336719	Genotype.vcf.gz
12	110336719	113263518	Genotype.vcf.gz
12	113263518	113986709	Genotype.vcf.gz
12	113986709	115036602	Genotype.vcf.gz
12	115036602	115503216	Genotype.vcf.gz
12	115503216	117087471	Genotype.vcf.gz
12	117087471	118135375	Genotype.vcf.gz
12	118135375	119754110	Genotype.vcf.gz
12	119754110	122007651	Genotype.vcf.gz
12	122007651	124977980	Genotype.vcf.gz
12	124977980	126445505	Genotype.vcf.gz
12	126445505	127875098	Genotype.vcf.gz
12	127875098	129237297	Genotype.vcf.gz
12	129237297	130377921	Genotype.vcf.gz
12	130377921	131786751	Genotype.vcf.gz
12	131786751	132807034	Genotype.vcf.gz
12	132807034	133841511	Genotype.vcf.gz
13	19020013	20686720	Genotype.vcf.gz
13	20686720	22242174	Genotype.vcf.gz
13	22242174	23594702	Genotype.vcf.gz
13	23594702	24531937	Genotype.vcf.gz
13	24531937	25784362	Genotype.vcf.gz
13	25784362	27284362	Genotype.vcf.gz
13	27284362	29257551	Genotype.vcf.gz
13	29257551	30483267	Genotype.vcf.gz
13	30483267	32301815	Genotype.vcf.gz
13	32301815	33776903	Genotype.vcf.gz
